station_id,sensor_id,"latitude (degree)","longitude (degree)",date_time,"depth (m)","sea_water_salinity (psu)"
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,211.00,36.07
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,215.00,36.04
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,218.00,36.03
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,222.00,36.02
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,226.00,36.00
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,230.00,35.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,233.00,35.96
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,237.00,35.94
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,241.00,35.93
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,244.00,35.90
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,248.00,35.88
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,252.00,35.85
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,255.00,35.84
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,259.00,35.83
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,263.00,35.80
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,267.00,35.78
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,271.00,35.77
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,275.00,35.75
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,279.00,35.74
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,283.00,35.71
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,286.00,35.69
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,290.00,35.68
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,294.00,35.66
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,298.00,35.65
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,302.00,35.63
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,306.00,35.61
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,309.00,35.59
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,313.00,35.57
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,317.00,35.54
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,321.00,35.51
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,324.00,35.48
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,328.00,35.43
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,332.00,35.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,335.00,35.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,339.00,35.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,343.00,35.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,346.00,35.37
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,350.00,35.35
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,354.00,35.33
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,358.00,35.31
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,361.00,35.29
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,365.00,35.27
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,369.00,35.24
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,372.00,35.21
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,376.00,35.20
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,380.00,35.19
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,384.00,35.17
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,387.00,35.16
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,391.00,35.15
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,395.00,35.14
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,399.00,35.13
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,403.00,35.12
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,407.00,35.12
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,410.00,35.10
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,414.00,35.09
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,418.00,35.09
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,422.00,35.08
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,425.00,35.08
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,429.00,35.07
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,433.00,35.07
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,437.00,35.07
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,441.00,35.06
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,445.00,35.05
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,449.00,35.04
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,452.00,35.03
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,456.00,35.03
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,460.00,35.02
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,464.00,35.01
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,468.00,35.00
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,473.00,35.00
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,477.00,35.00
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,479.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,482.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,485.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,488.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,490.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,493.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,495.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,497.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.375,-89.725,2010-09-16T03:38:00Z,498.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,2.00,33.56
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,5.00,33.56
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,7.00,33.56
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,10.00,33.84
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,13.00,34.22
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,16.00,34.59
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,19.00,34.83
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,22.00,34.90
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,25.00,34.89
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,28.00,35.15
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,31.00,35.69
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,34.00,35.75
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,37.00,36.09
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,41.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,44.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,48.00,36.46
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,51.00,36.48
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,55.00,36.47
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,58.00,36.46
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,62.00,36.46
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,66.00,36.48
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,69.00,36.46
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,73.00,36.43
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,77.00,36.44
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,80.00,36.42
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,84.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,88.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,91.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,95.00,36.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,99.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,103.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,106.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,110.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,114.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,117.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,121.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,125.00,36.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,128.00,36.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,132.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,135.00,36.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,139.00,36.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,143.00,36.35
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,146.00,36.33
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,150.00,36.31
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,154.00,36.29
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,158.00,36.27
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,161.00,36.27
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,165.00,36.26
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,169.00,36.25
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,172.00,36.24
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,176.00,36.23
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,180.00,36.22
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,183.00,36.20
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,187.00,36.18
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,191.00,36.16
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,195.00,36.14
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,198.00,36.11
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,202.00,36.09
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,206.00,36.08
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,210.00,36.08
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,213.00,36.06
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,217.00,36.04
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,221.00,36.02
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,224.00,36.01
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,228.00,35.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,232.00,35.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,236.00,35.95
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,239.00,35.94
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,243.00,35.93
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,246.00,35.91
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,250.00,35.88
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,254.00,35.86
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,258.00,35.84
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,261.00,35.82
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,265.00,35.80
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,269.00,35.78
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,272.00,35.77
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,276.00,35.76
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,280.00,35.73
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,283.00,35.70
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,287.00,35.69
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,291.00,35.68
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,294.00,35.65
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,298.00,35.61
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,302.00,35.58
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,305.00,35.56
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,309.00,35.54
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,313.00,35.53
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,316.00,35.52
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,320.00,35.51
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,323.00,35.49
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,327.00,35.47
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,331.00,35.44
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,335.00,35.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,338.00,35.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,342.00,35.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,346.00,35.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,350.00,35.37
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,353.00,35.36
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,357.00,35.34
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,361.00,35.32
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,365.00,35.30
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,368.00,35.28
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,372.00,35.27
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,376.00,35.24
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,380.00,35.21
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,384.00,35.20
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,388.00,35.19
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,392.00,35.18
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,396.00,35.17
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,400.00,35.16
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,403.00,35.14
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,407.00,35.13
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,411.00,35.13
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,415.00,35.12
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,419.00,35.11
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,423.00,35.10
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,426.00,35.09
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.385,-89.712,2010-09-16T06:38:00Z,430.00,35.07
